Year,Season,Genotype_ID,Genotype_ID_C,Treatment,Plant_ID,Date,Length_of_Leaf_4_mm,Length_of_Leaf_5_mm,Length_of_Leaf_5_cm,Origin_Grouped_by_Region,Origin_Single,Origin_Grouped_by_Climate,Genetic_Origin,Length_of_Lean_4_cm
2023,SUMMER,CML333,CML333,Drought,35,2023-06-17,298,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,35,2023-06-18,334,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,35,2023-06-19,352,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,35,2023-06-20,359,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,35,2023-06-21,350,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,35,2023-06-22,363,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,35,2023-06-23,361,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,36,2023-06-13,117,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,36,2023-06-14,163,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,36,2023-06-15,212,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,36,2023-06-16,258,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,36,2023-06-17,290,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,36,2023-06-18,314,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,36,2023-06-19,330,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,36,2023-06-20,335,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,36,2023-06-21,338,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,36,2023-06-22,337,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,37,2023-06-12,66,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,37,2023-06-13,106,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,37,2023-06-14,153,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,37,2023-06-15,205,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,37,2023-06-16,256,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,37,2023-06-17,300,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,37,2023-06-18,329,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,37,2023-06-19,342,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,37,2023-06-20,350,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,37,2023-06-21,348,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,37,2023-06-22,354,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,38,2023-06-12,74,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,38,2023-06-13,115,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,38,2023-06-14,160,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,38,2023-06-15,210,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,38,2023-06-16,264,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,38,2023-06-17,306,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,38,2023-06-18,331,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,38,2023-06-19,344,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,38,2023-06-20,353,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,38,2023-06-21,346,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,38,2023-06-22,353,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-12,69,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-13,108,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-14,152,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-15,211,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-16,264,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-17,305,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-18,345,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-19,372,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-20,387,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-21,395,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-22,398,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-23,394,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,39,2023-06-24,395,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,40,2023-06-13,53,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,40,2023-06-14,85,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,40,2023-06-15,120,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,40,2023-06-16,189,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,40,2023-06-17,197,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,40,2023-06-18,231,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,40,2023-06-19,275,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,40,2023-06-20,307,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,40,2023-06-21,310,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,40,2023-06-22,325,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,40,2023-06-23,324,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Drought,40,2023-06-24,327,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,161,2023-06-11,62,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,161,2023-06-12,113,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,161,2023-06-13,164,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,161,2023-06-14,279,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,161,2023-06-15,292,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,161,2023-06-16,356,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,161,2023-06-17,411,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,161,2023-06-18,438,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,161,2023-06-19,450,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,161,2023-06-20,451,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,161,2023-06-21,455,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,161,2023-06-22,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,162,2023-06-11,81,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,162,2023-06-12,135,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,162,2023-06-13,191,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,162,2023-06-14,258,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,162,2023-06-15,327,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,162,2023-06-16,389,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,162,2023-06-17,413,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,162,2023-06-18,429,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,162,2023-06-19,434,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,162,2023-06-20,439,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,162,2023-06-21,439,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,162,2023-06-22,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,163,2023-06-11,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,163,2023-06-12,79,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,163,2023-06-13,127,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,163,2023-06-14,247,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,163,2023-06-15,238,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,163,2023-06-16,291,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,163,2023-06-17,342,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,163,2023-06-18,380,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,163,2023-06-19,396,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,163,2023-06-20,401,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,163,2023-06-21,402,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,163,2023-06-22,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,164,2023-06-11,92,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,164,2023-06-12,146,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,164,2023-06-13,204,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,164,2023-06-14,271,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,164,2023-06-15,341,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,164,2023-06-16,405,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,164,2023-06-17,441,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,164,2023-06-18,457,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,164,2023-06-19,466,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,164,2023-06-20,469,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,164,2023-06-21,471,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,164,2023-06-22,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,165,2023-06-11,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,165,2023-06-12,119,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,165,2023-06-13,168,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,165,2023-06-14,224,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,165,2023-06-15,287,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,165,2023-06-16,341,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,165,2023-06-17,392,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,165,2023-06-18,417,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,165,2023-06-19,429,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,165,2023-06-20,437,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,165,2023-06-21,437,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,165,2023-06-22,438,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,166,2023-06-11,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,166,2023-06-12,108,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,166,2023-06-13,162,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,166,2023-06-14,219,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,166,2023-06-15,283,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,166,2023-06-16,344,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,166,2023-06-17,403,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,166,2023-06-18,437,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,166,2023-06-19,451,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,166,2023-06-20,460,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,166,2023-06-21,465,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,166,2023-06-22,469,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,167,2023-06-11,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,167,2023-06-12,142,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,167,2023-06-13,200,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,167,2023-06-14,267,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,167,2023-06-15,339,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,167,2023-06-16,403,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,167,2023-06-17,438,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,167,2023-06-18,451,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,167,2023-06-19,458,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,167,2023-06-20,459,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,167,2023-06-21,460,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,167,2023-06-22,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,168,2023-06-11,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,168,2023-06-12,124,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,168,2023-06-13,176,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,168,2023-06-14,237,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,168,2023-06-15,306,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,168,2023-06-16,369,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,168,2023-06-17,411,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,168,2023-06-18,430,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,168,2023-06-19,436,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,168,2023-06-20,443,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,168,2023-06-21,447,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,168,2023-06-22,450,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,169,2023-06-11,105,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,169,2023-06-12,169,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,169,2023-06-13,221,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,169,2023-06-14,289,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,169,2023-06-15,352,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,169,2023-06-16,408,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,169,2023-06-17,438,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,169,2023-06-18,453,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,169,2023-06-19,457,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,169,2023-06-20,461,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,169,2023-06-21,463,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,169,2023-06-22,464,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,170,2023-06-11,102,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,170,2023-06-12,155,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,170,2023-06-13,215,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,170,2023-06-14,281,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,170,2023-06-15,351,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,170,2023-06-16,412,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,170,2023-06-17,447,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,170,2023-06-18,461,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,170,2023-06-19,466,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,170,2023-06-20,470,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,170,2023-06-21,479,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,170,2023-06-22,474,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,171,2023-06-11,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,171,2023-06-12,113,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,171,2023-06-13,173,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,171,2023-06-14,231,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,171,2023-06-15,296,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,171,2023-06-16,355,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,171,2023-06-17,412,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,171,2023-06-18,441,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,171,2023-06-19,456,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,171,2023-06-20,461,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,171,2023-06-21,464,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,171,2023-06-22,466,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,172,2023-06-11,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,172,2023-06-12,118,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,172,2023-06-13,166,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,172,2023-06-14,226,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,172,2023-06-15,288,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,172,2023-06-16,351,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,172,2023-06-17,383,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,172,2023-06-18,396,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,172,2023-06-19,401,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,172,2023-06-20,406,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,172,2023-06-21,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,172,2023-06-22,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,173,2023-06-11,NA,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,173,2023-06-12,118,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,173,2023-06-13,177,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,173,2023-06-14,236,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,173,2023-06-15,305,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,173,2023-06-16,367,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,173,2023-06-17,414,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2023,SUMMER,CML333,CML333,Shade,173,2023-06-18,432,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
